Selection	View	Channel	Begin Time (s)	End Time (s)	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File	Class	Sound type	Software	Confidence
757	Spectrogram 1	1	745.37	745.49	0.120000000000005	0	386.71875	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	745.37	5047.200418195313.wav	NN	NA	BlobDetector	0.542043009132725
758	Spectrogram 1	1	748.6	748.74	0.139999999999986	0	246.09375	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	748.6	5047.200418195313.wav	FS	NA	BlobDetector	0.598503250830126
759	Spectrogram 1	1	749.29	749.49	0.200000000000045	0	410.15625	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	749.29	5047.200418195313.wav	NN	NA	BlobDetector	0.580585602467078
760	Spectrogram 1	1	749.49	749.58	0.0900000000000318	0	105.46875	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	749.49	5047.200418195313.wav	NN	NA	BlobDetector	0.548835521102515
761	Spectrogram 1	1	749.77	749.85	0.0800000000000409	105.46875	246.09375	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	749.77	5047.200418195313.wav	NN	NA	BlobDetector	0.580966517035438
762	Spectrogram 1	1	750.48	750.57	0.0900000000000318	128.90625	433.59375	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	750.48	5047.200418195313.wav	NN	NA	BlobDetector	0.641269720786814
763	Spectrogram 1	1	750.72	750.81	0.0900000000000318	0	246.09375	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	750.72	5047.200418195313.wav	FS	NA	BlobDetector	0.71386860304876
764	Spectrogram 1	1	751.14	751.23	0.0900000000000318	0	46.875	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	751.14	5047.200418195313.wav	NN	NA	BlobDetector	0.800489875363208
765	Spectrogram 1	1	751.68	751.73	0.0499999999999545	0	105.46875	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	751.68	5047.200418195313.wav	NN	NA	BlobDetector	0.826694401309359
766	Spectrogram 1	1	755.48	755.59	0.110000000000014	0	222.65625	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	755.48	5047.200418195313.wav	NN	NA	BlobDetector	0.786193684155906
767	Spectrogram 1	1	756.39	756.53	0.139999999999986	0	246.09375	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	756.39	5047.200418195313.wav	NN	NA	BlobDetector	0.517383910181334
768	Spectrogram 1	1	756.9	757.03	0.129999999999995	0	246.09375	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	756.9	5047.200418195313.wav	NN	NA	BlobDetector	0.645739772203835
769	Spectrogram 1	1	759.88	760.01	0.129999999999995	0	339.84375	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	759.88	5047.200418195313.wav	NN	NA	BlobDetector	0.573908199098964
770	Spectrogram 1	1	760.44	760.49	0.0499999999999545	972.65625	1019.53125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	760.44	5047.200418195313.wav	NN	NA	BlobDetector	1
771	Spectrogram 1	1	762.78	762.9	0.120000000000005	0	246.09375	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	762.78	5047.200418195313.wav	NN	NA	BlobDetector	0.60807864241666
772	Spectrogram 1	1	762.99	763.06	0.07000000000005	0	70.3125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	762.99	5047.200418195313.wav	FS	NA	BlobDetector	0.590031587140226
773	Spectrogram 1	1	763.34	763.52	0.17999999999995	0	246.09375	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	763.34	5047.200418195313.wav	NN	NA	BlobDetector	0.611704130431753
774	Spectrogram 1	1	764.88	765.56	0.680000000000064	0	1019.53125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	764.88	5047.200418195313.wav	NN	NA	BlobDetector	0.882615585370325
775	Spectrogram 1	1	765.4	765.51	0.110000000000014	457.03125	832.03125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	765.4	5047.200418195313.wav	NN	NA	BlobDetector	0.945740850181329
776	Spectrogram 1	1	773.59	773.76	0.169999999999959	0	386.71875	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	773.59	5047.200418195313.wav	NN	NA	BlobDetector	0.574237940913713
777	Spectrogram 1	1	774.15	774.24	0.0900000000000318	0	93.75	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	774.15	5047.200418195313.wav	NN	NA	BlobDetector	0.537386119414577
778	Spectrogram 1	1	774.82	774.89	0.0699999999999363	0	58.59375	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	774.82	5047.200418195313.wav	NN	NA	BlobDetector	0.697164249928543
779	Spectrogram 1	1	778.96	779.1	0.139999999999986	0	304.6875	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	778.96	5047.200418195313.wav	NN	NA	BlobDetector	0.649991505820758
780	Spectrogram 1	1	781.67	781.9	0.229999999999905	0	257.8125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	781.67	5047.200418195313.wav	NN	NA	BlobDetector	0.742531149410797
781	Spectrogram 1	1	781.8	781.92	0.120000000000005	796.875	1019.53125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	781.8	5047.200418195313.wav	NN	NA	BlobDetector	1
782	Spectrogram 1	1	785.51	785.61	0.100000000000023	0	246.09375	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	785.51	5047.200418195313.wav	NN	NA	BlobDetector	0.564444299180094
783	Spectrogram 1	1	786.46	786.56	0.100000000000023	0	222.65625	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	786.46	5047.200418195313.wav	NN	NA	BlobDetector	0.715780714421073
784	Spectrogram 1	1	787.74	787.87	0.129999999999995	0	210.9375	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	787.74	5047.200418195313.wav	NN	NA	BlobDetector	0.796487859466114
785	Spectrogram 1	1	793.62	793.68	0.0600000000000591	960.9375	1019.53125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	793.62	5047.200418195313.wav	NN	NA	BlobDetector	1
786	Spectrogram 1	1	798.06	798.17	0.110000000000014	0	246.09375	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	798.06	5047.200418195313.wav	FS	NA	BlobDetector	0.639523673253366
787	Spectrogram 1	1	799.73	799.78	0.0499999999999545	0	58.59375	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	799.73	5047.200418195313.wav	NN	NA	BlobDetector	0.75095292358557
788	Spectrogram 1	1	800.59	800.7	0.110000000000014	0	410.15625	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	800.59	5047.200418195313.wav	NN	NA	BlobDetector	0.663063434265005
789	Spectrogram 1	1	801.07	801.2	0.129999999999995	0	410.15625	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	801.07	5047.200418195313.wav	NN	NA	BlobDetector	0.648548731997174
790	Spectrogram 1	1	802.72	802.83	0.110000000000014	0	339.84375	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	802.72	5047.200418195313.wav	NN	NA	BlobDetector	0.53085327981101
791	Spectrogram 1	1	802.95	803.05	0.100000000000023	0	199.21875	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	802.95	5047.200418195313.wav	NN	NA	BlobDetector	0.560509105121518
792	Spectrogram 1	1	803.2	803.3	0.100000000000023	0	210.9375	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	803.2	5047.200418195313.wav	FS	NA	BlobDetector	0.50111025360358
793	Spectrogram 1	1	803.84	803.9	0.0599999999999454	0	46.875	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	803.84	5047.200418195313.wav	NN	NA	BlobDetector	0.629211047665557
794	Spectrogram 1	1	805.86	805.93	0.07000000000005	375	480.46875	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	805.86	5047.200418195313.wav	NN	NA	BlobDetector	0.940409350965173
795	Spectrogram 1	1	807.32	807.43	0.110000000000014	0	339.84375	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	807.32	5047.200418195313.wav	NN	NA	BlobDetector	0.824854900179499
796	Spectrogram 1	1	807.54	807.67	0.130000000000109	0	269.53125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	807.54	5047.200418195313.wav	FS	NA	BlobDetector	0.604490563602984
797	Spectrogram 1	1	812.73	812.83	0.100000000000023	855.46875	1019.53125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	812.73	5047.200418195313.wav	NN	NA	BlobDetector	1
798	Spectrogram 1	1	814.99	815.11	0.120000000000005	0	410.15625	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	814.99	5047.200418195313.wav	NN	NA	BlobDetector	0.529965325219883
799	Spectrogram 1	1	816.11	816.23	0.120000000000005	0	281.25	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	816.11	5047.200418195313.wav	FS	NA	BlobDetector	0.576767602269936
800	Spectrogram 1	1	817.49	817.59	0.100000000000023	0	117.1875	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	817.49	5047.200418195313.wav	NN	NA	BlobDetector	0.510871076023033
801	Spectrogram 1	1	817.75	817.86	0.110000000000014	0	421.875	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	817.75	5047.200418195313.wav	NN	NA	BlobDetector	0.52158363536658
802	Spectrogram 1	1	818.66	818.79	0.129999999999995	0	410.15625	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	818.66	5047.200418195313.wav	NN	NA	BlobDetector	0.580656748231995
803	Spectrogram 1	1	819.08	819.18	0.100000000000023	0	117.1875	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	819.08	5047.200418195313.wav	NN	NA	BlobDetector	0.630806548077541
804	Spectrogram 1	1	819.92	820.05	0.129999999999995	0	421.875	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	819.92	5047.200418195313.wav	NN	NA	BlobDetector	0.691978602999575
805	Spectrogram 1	1	821.77	821.82	0.0500000000000682	152.34375	257.8125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	821.77	5047.200418195313.wav	NN	NA	BlobDetector	0.619586700481603
806	Spectrogram 1	1	821.82	821.87	0.0499999999999545	949.21875	1019.53125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	821.82	5047.200418195313.wav	NN	NA	BlobDetector	1
807	Spectrogram 1	1	822.49	822.54	0.0499999999999545	984.375	1019.53125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	822.49	5047.200418195313.wav	NN	NA	BlobDetector	0.994523809523809
808	Spectrogram 1	1	822.72	822.77	0.0499999999999545	257.8125	421.875	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	822.72	5047.200418195313.wav	NN	NA	BlobDetector	0.720777235708366
809	Spectrogram 1	1	823.05	823.14	0.0899999999999181	0	246.09375	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	823.05	5047.200418195313.wav	FS	NA	BlobDetector	0.581179674274807
810	Spectrogram 1	1	823.49	823.64	0.149999999999977	0	515.625	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	823.49	5047.200418195313.wav	NN	NA	BlobDetector	0.56854331118073
811	Spectrogram 1	1	823.86	823.94	0.0800000000000409	0	58.59375	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	823.86	5047.200418195313.wav	NN	NA	BlobDetector	0.585685252404024
812	Spectrogram 1	1	824.14	824.27	0.129999999999995	0	468.75	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	824.14	5047.200418195313.wav	NN	NA	BlobDetector	0.663247819897499
813	Spectrogram 1	1	824.46	824.71	0.25	0	468.75	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	824.46	5047.200418195313.wav	NN	NA	BlobDetector	0.509872215560643
814	Spectrogram 1	1	825.11	825.23	0.120000000000005	0	351.5625	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	825.11	5047.200418195313.wav	NN	NA	BlobDetector	0.696551692284081
815	Spectrogram 1	1	826.75	826.81	0.0600000000000591	0	93.75	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	826.75	5047.200418195313.wav	NN	NA	BlobDetector	0.655385536473682
816	Spectrogram 1	1	831.98	832.03	0.0499999999999545	152.34375	257.8125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	831.98	5047.200418195313.wav	NN	NA	BlobDetector	0.528038507069713
817	Spectrogram 1	1	832.26	832.38	0.120000000000005	0	222.65625	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	832.26	5047.200418195313.wav	NN	NA	BlobDetector	0.541971395518834
818	Spectrogram 1	1	832.67	832.75	0.0799999999999272	187.5	433.59375	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	832.67	5047.200418195313.wav	FS	NA	BlobDetector	0.730265520641094
819	Spectrogram 1	1	833.79	833.92	0.130000000000109	0	398.4375	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	833.79	5047.200418195313.wav	NN	NA	BlobDetector	0.531672511389335
820	Spectrogram 1	1	835.08	835.2	0.120000000000005	0	304.6875	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	835.08	5047.200418195313.wav	NN	NA	BlobDetector	0.685021044761467
821	Spectrogram 1	1	835.87	835.96	0.0900000000000318	0	82.03125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	835.87	5047.200418195313.wav	FS	NA	BlobDetector	0.547404784058961
822	Spectrogram 1	1	835.91	835.96	0.0500000000000682	93.75	246.09375	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	835.91	5047.200418195313.wav	NN	NA	BlobDetector	0.715923207123354
823	Spectrogram 1	1	836.03	836.16	0.129999999999995	0	339.84375	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	836.03	5047.200418195313.wav	NN	NA	BlobDetector	0.657742350675887
824	Spectrogram 1	1	843.05	843.14	0.0899999999999181	0	105.46875	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	843.05	5047.200418195313.wav	NN	NA	BlobDetector	0.650671226867361
825	Spectrogram 1	1	849.99	850.41	0.419999999999959	0	445.3125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	849.99	5047.200418195313.wav	NN	NA	BlobDetector	0.679814330917792
826	Spectrogram 1	1	851.73	852.08	0.350000000000023	0	445.3125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	851.73	5047.200418195313.wav	NN	NA	BlobDetector	0.746457872519067
827	Spectrogram 1	1	852.31	852.47	0.159999999999968	0	304.6875	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	852.31	5047.200418195313.wav	NN	NA	BlobDetector	0.657830375552256
828	Spectrogram 1	1	853.01	853.18	0.170000000000073	0	339.84375	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	853.01	5047.200418195313.wav	NN	NA	BlobDetector	0.806328805950413
829	Spectrogram 1	1	853.39	853.48	0.0900000000000318	0	292.96875	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	853.39	5047.200418195313.wav	NN	NA	BlobDetector	0.547759651077788
830	Spectrogram 1	1	857.03	857.14	0.110000000000014	0	292.96875	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	857.03	5047.200418195313.wav	NN	NA	BlobDetector	0.73009147206118
831	Spectrogram 1	1	859.39	859.59	0.200000000000045	0	363.28125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	859.39	5047.200418195313.wav	NN	NA	BlobDetector	0.721688544118375
832	Spectrogram 1	1	860.04	860.14	0.100000000000023	0	246.09375	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	860.04	5047.200418195313.wav	FS	NA	BlobDetector	0.562464761040326
833	Spectrogram 1	1	860.64	860.74	0.100000000000023	35.15625	433.59375	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	860.64	5047.200418195313.wav	NN	NA	BlobDetector	0.634788776147613
834	Spectrogram 1	1	861.04	861.15	0.110000000000014	0	210.9375	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	861.04	5047.200418195313.wav	NN	NA	BlobDetector	0.709337851031278
835	Spectrogram 1	1	862.03	862.21	0.180000000000064	0	351.5625	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	862.03	5047.200418195313.wav	NN	NA	BlobDetector	0.892397507459333
836	Spectrogram 1	1	862.13	862.22	0.0900000000000318	890.625	1019.53125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	862.13	5047.200418195313.wav	NN	NA	BlobDetector	1
837	Spectrogram 1	1	862.55	862.65	0.0999999999999091	0	93.75	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	862.55	5047.200418195313.wav	NN	NA	BlobDetector	0.682561044745966
838	Spectrogram 1	1	863.75	863.82	0.07000000000005	949.21875	1019.53125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	863.75	5047.200418195313.wav	NN	NA	BlobDetector	1
839	Spectrogram 1	1	864.42	864.52	0.0999999999999091	0	210.9375	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	864.42	5047.200418195313.wav	NN	NA	BlobDetector	0.522823498833029
840	Spectrogram 1	1	864.95	865.14	0.189999999999941	0	246.09375	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	864.95	5047.200418195313.wav	FS	NA	BlobDetector	0.548541895841885
841	Spectrogram 1	1	867.96	868.02	0.0599999999999454	105.46875	234.375	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	867.96	5047.200418195313.wav	NN	NA	BlobDetector	0.614576138840888
842	Spectrogram 1	1	867.96	868.04	0.0799999999999272	0	93.75	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	867.96	5047.200418195313.wav	NN	NA	BlobDetector	0.60041185423295
843	Spectrogram 1	1	872.05	872.13	0.0799999999999272	960.9375	1019.53125	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	872.05	5047.200418195313.wav	NN	NA	BlobDetector	1
844	Spectrogram 1	1	873.83	873.97	0.139999999999986	0	234.375	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	873.83	5047.200418195313.wav	NN	NA	BlobDetector	0.726868040975272
845	Spectrogram 1	1	875.45	875.72	0.269999999999982	0	386.71875	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	875.45	5047.200418195313.wav	NN	NA	BlobDetector	0.603789785045684
846	Spectrogram 1	1	875.76	875.9	0.139999999999986	0	281.25	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	875.76	5047.200418195313.wav	NN	NA	BlobDetector	0.526825715666997
847	Spectrogram 1	1	875.94	876.04	0.0999999999999091	0	93.75	/Users/arielalonso/Desktop/SpReefCalls/soundfilesRCAin_200418_1505_5047\5047.200418195313.wav	875.94	5047.200418195313.wav	NN	NA	BlobDetector	0.792071004149843
